    ,0_x                  ,1_x                  ,2_x                  ,3_x                   ,video                                          ,0_y                  ,1_y                  ,2_y                 ,3_y                 ,0_x_x               ,1_x_x               ,2_x_x               ,3_x_x               ,0_y_x               ,1_y_x               ,2_y_x               ,3_y_x               ,0_x_y                ,1_x_y                ,2_x_y                ,3_x_y               ,0_y_y                 ,1_y_y                ,2_y_y                ,3_y_y               ,pred
 10 ,0.2601036621606325   ,0.17394499971559751  ,0.11785952319473274  ,0.08776074855575179   ,UCL2_2160p_CBR_2600_na_na_50_on_ST_            ,0.42623334563467896  ,0.6852907880637173   ,0.8157017155766884  ,0.8901198645907411  ,0.7614117330204785  ,0.7483553859945936  ,0.5756595200233905  ,0.38045061738002794 ,0.7654835340493957  ,0.7457368028351078  ,0.5709678888795324  ,0.37872377398988344 ,0.34777940093491344  ,0.5805637681193716   ,0.7569822433933371   ,0.8255722753267256  ,0.33205654641887683   ,0.5687835473846159   ,0.7298202425951983   ,0.7663397209322526  ,31.868569785575502
 11 ,0.17263357708163468  ,0.07420664096748635  ,0.03237940620825408  ,0.025609582754044062  ,UCL1_1080p_CBR_750_na_na_50_max_F_             ,0.1823331483163804   ,0.28066385993062726  ,0.401514604132904   ,0.5966612331971668  ,0.5731523330568442  ,0.36469267304589803 ,0.24444078516199633 ,0.43674608842618773 ,0.5739600353275546  ,0.36563934160596107 ,0.24460264092996717 ,0.436997327138533   ,0.13617020761232823  ,0.20365697053674425  ,0.264447934979801    ,0.4508137815301883  ,0.1086783725046376    ,0.1982272207989639   ,0.2580811873312356   ,0.43898436022952375 ,41.8535072792221
 12 ,0.40964906528425693  ,0.2657626642184661   ,0.17140275583771883  ,0.1555089988977483    ,UCL1_2160p_CBR_12000_na_na_50_on_ST_           ,0.7101722318475299   ,0.8516096641390897   ,0.925189911042718   ,0.9628458272670997  ,0.8368522286615808  ,0.8122208957049862  ,0.6986709626469905  ,0.594696065953877   ,0.8315933754067273  ,0.8102225420986986  ,0.6982959707323467  ,0.5950137050984254  ,0.6120147379326525   ,0.7746478288977163   ,0.8888464855701456   ,0.9310567196695583  ,0.6131964767720633    ,0.7784270074499067   ,0.8867993571079463   ,0.9264095750097633  ,6.2921929322907
 13 ,0.09329913436181572  ,0.04369504470842316  ,0.018657655113963077 ,0.014365666766124666  ,UCL1_396p_CBR_300_na_na_25_on_ST_              ,0.06729472809835993  ,0.09966787921148376  ,0.17159939746730407 ,0.31184766418336796 ,0.47233431807850634 ,0.2981243485836487  ,0.222962083948548   ,0.43844925070407054 ,0.4755741924664062  ,0.2994451725679558  ,0.22317706550855831 ,0.43875210674785026 ,0.06171152375177565  ,0.04724403684668888  ,0.09215547152544995  ,0.20395357423254107 ,0.0356322290640568    ,0.045387385512081    ,0.089617927762037    ,0.19963792674232536 ,66.80302913094988
 14 ,0.4458302087348784   ,0.3324471376915513   ,0.20511144697391476  ,0.13243961540565052   ,UCL2_720p_CBR_6000_na_na_50_on_ST_             ,0.2489210343266977   ,0.5426473285501745   ,0.8056373533708434  ,0.9475449837967316  ,0.779730529434649   ,0.783815934714848   ,0.438674274085573   ,0.2927984504910978  ,0.7885686862980206  ,0.78195404764802    ,0.43458707588889    ,0.29114803276563517 ,0.1485835675062826   ,0.3777469138799152   ,0.6704636670706292   ,0.8475633539457601  ,0.12681127399766243   ,0.35588827295994613  ,0.6280617252194858   ,0.7547130890876246  ,16.080121922453003
 15 ,0.35441640802413366  ,0.20278063543787286  ,0.12001143995415792  ,0.11061488572122832   ,UCL3_540p_CBR_1800_na_na_50_on_ST_             ,0.19836296519626526  ,0.44311005285909455  ,0.7025009107727603  ,0.9244124371045865  ,0.7477287667130399  ,0.6415154621689382  ,0.4629165967171979  ,0.5563654504810344  ,0.7537108858026212  ,0.6448391660430214  ,0.464864112971058   ,0.557890206459151   ,0.10097864145561128  ,0.22204073975153857  ,0.444778217560729    ,0.7924130572410094  ,0.06823089054766876   ,0.20379369376864495  ,0.42717819012228087  ,0.7704420116620355  ,-0.26340623333755886
 16 ,0.0972627267641552   ,0.07153665412448555  ,0.04151816445681348  ,0.027770620028516105  ,UCL6_540p_CBR_750_na_na_25_on_ST_              ,0.11619292445738888  ,0.22343476434235635  ,0.3220927219261141  ,0.4019020862502259  ,2.324250134178109   ,0.4826664046870499  ,0.23543436134389997 ,0.3634073339767924  ,2.269495926170765   ,0.4800209434951384  ,0.2360293701224335  ,0.36429938833632153 ,0.06810700654473957  ,0.10238295167791883  ,0.1868090088086368   ,0.33199766647552303 ,0.04693713192122586   ,0.09953195408613465  ,0.18371521352510523  ,0.32673936337438136 ,41.546505307122956
 17 ,0.27322792168122445  ,0.14957311313009783  ,0.08934690694202936  ,0.07502146405438785   ,epl10_540p_CBR_750_na_na_50_max_F_             ,0.1532224417661121   ,0.3218283495878098   ,0.5374805593889759  ,0.7730044389279102  ,0.7162479592155622  ,0.464684419636275   ,0.23311422217921163 ,0.3875591144575197  ,0.7017561870040042  ,0.4561921632636344  ,0.23154478702322423 ,0.3858209201737424  ,0.08052818332423294  ,0.16761162844939584  ,0.3021635921839082   ,0.6104224177493707  ,0.05522036554507225   ,0.15620779602837223  ,0.28508260828628174  ,0.5427793591654606  ,24.042092519369483
 18 ,0.20698443561061533  ,0.11974644716858704  ,0.06320758762070677  ,0.047162176633917405  ,UCL9_1080p_CBR_750_na_na_50_on_ST_             ,0.21477782733518508  ,0.49697765319195736  ,0.7315154349457166  ,0.8825070465413561  ,0.8030759650918784  ,0.7113305904779754  ,0.5195454500342126  ,0.4864813534194249  ,0.7933249318673621  ,0.705655984068909   ,0.518647432512431   ,0.48737381517028805 ,0.14002613793254337  ,0.34468260407478907  ,0.6029097428747117   ,0.7595637691845554  ,0.09520773012417139   ,0.305426800867816    ,0.5241355480653963   ,0.6295586490163342  ,25.030868420246374
 19 ,0.10482745757197294  ,0.06943514494094821  ,0.04796419798871672  ,0.05453655516543118   ,UCL8_540p_QVBR_na_8.33_3000_25_off_na_         ,0.09614692644582364  ,0.17416684676158656  ,0.24358641164072314 ,0.3015313980823704  ,0.6652999478476259  ,0.537217739338776   ,0.3734824394957519  ,0.4660497150057765  ,0.6647349670668887  ,0.537110938715719   ,0.37519758727659613 ,0.46809960922538685 ,0.09101561148974283  ,0.10482334600717452  ,0.16183869815989166  ,0.26069515802558113 ,0.05479277664456238   ,0.10149978358320955  ,0.16036239964964266  ,0.25830722260331523 ,72.55000142798633
 20 ,0.10962270254262486  ,0.0642126935424783   ,0.03681427285929811  ,0.023740609618917833  ,epl16_540p_CBR_1800_na_na_25_on_ST_            ,0.1088055908894323   ,0.1813151430319965   ,0.2464395884310983  ,0.2947048859543399  ,0.5684348172248054  ,0.5096687646969617  ,0.42782657511288924 ,0.5241541208861078  ,0.5701877794417444  ,0.5103691408552364  ,0.432002710740882   ,0.5268130596424095  ,0.0995780512863167   ,0.10968304043530444  ,0.17621019601096613  ,0.262507341032881   ,0.05963582180792166   ,0.10499637419014747  ,0.17028595355640522  ,0.262174650200062   ,64.16010276689093
 21 ,0.07813125041845811  ,0.03867072338796303  ,0.015579548398277314 ,0.006818310356004858  ,epl17_540p_CBR_300_na_na_25_on_ST_             ,0.04765755657320722  ,0.09192580385726395  ,0.14935027372722914 ,0.22994478582112193 ,0.5385482854334309  ,0.39963195634674    ,0.26900495058767127 ,0.38487033100562124 ,0.5221777852645059  ,0.39154596185887136 ,0.26733085741737816 ,0.38307586223028056 ,0.04199150452153641  ,0.0540446805702197   ,0.0914358662938492   ,0.1844079641153642  ,0.023452482473870884  ,0.049794189672015404 ,0.08267228142216601  ,0.15174674503567293 ,74.96882952895844
 22 ,0.11631536042260986  ,0.06462105739742154  ,0.038581161646954736 ,0.03415099400068218   ,epl10_396p_CBR_1800_na_na_25_on_ST_            ,0.07043887457664098  ,0.14247666048191052  ,0.21916394045767382 ,0.334940441555438   ,0.7113311609739852  ,0.3734314694665987  ,0.2321505416830886  ,0.4068415093093701  ,0.6928312656076631  ,0.3661869536195708  ,0.2306416484326215  ,0.4052576062828945  ,0.050882478570692925 ,0.07227615868139846  ,0.1363768497578692   ,0.25975857565968247 ,0.028084295717941448  ,0.06635586307343064  ,0.1262749709210688   ,0.22770817652911388 ,63.57301230018369
 23 ,0.10301550038049836  ,0.0531549607893391   ,0.021904753575749326 ,0.012297034623238615  ,epl15_396p_CBR_1800_na_na_25_on_ST_            ,0.04315237018379164  ,0.10739153888021978  ,0.21302385422435205 ,0.31649836937510095 ,0.602931822941718   ,0.3913048542003301  ,0.24292580000637937 ,0.3036372919687354  ,0.5856065662088564  ,0.38452981397658786 ,0.23997582141366744 ,0.30058979223427573 ,0.026632734475384733 ,0.04468505891380332  ,0.12428027868215642  ,0.2593789357100506  ,0.01351334764895533   ,0.03774064394531414  ,0.10389990052470079  ,0.1947666363021328  ,66.522796141705
 24 ,0.0931226284595332   ,0.04580181596105515  ,0.02067902631368381  ,0.01074940064254854   ,epl11_396p_CBR_750_na_na_25_on_ST_             ,0.06052354256829945  ,0.10467280704083762  ,0.17027179481108407 ,0.25314549264780806 ,0.5427123758305039  ,0.36162939956910267 ,0.270898734105232   ,0.4048483731715152  ,0.5346767614577572  ,0.35808834595694766 ,0.27180774467690594 ,0.4045532061335427  ,0.0669106406417591   ,0.05522224415111129  ,0.10155856364873375  ,0.21608473580811172 ,0.03148109973372841   ,0.05123162861113653  ,0.09813612702174648  ,0.2066387429517694  ,68.26593400823185
 25 ,0.39093752326654185  ,0.23880706759046014  ,0.1351536660922626   ,0.08812731523166684   ,epl17_1080p_CBR_6000_na_na_50_on_ST_           ,0.33475681829551773  ,0.6686881097275922   ,0.8697590424784556  ,0.9570156497163085  ,0.824131245644452   ,0.7553757514600834  ,0.5548424252195359  ,0.4643298879905606  ,0.7986140114220542  ,0.741223126211541   ,0.5529182565161168  ,0.46350848492770597 ,0.21510590284999515  ,0.5154432357755842   ,0.7642713115756339   ,0.8960292060401298  ,0.18171147740373328   ,0.5124976032450244   ,0.7328453398585482   ,0.8197347801350572  ,0.8420160506798986
 26 ,0.4118153639929312   ,0.26873541988880173  ,0.1613024804015362   ,0.0969086344335304    ,epl2_2160p_CBR_12000_na_na_50_on_ST_           ,0.6579237519261836   ,0.772367729257365    ,0.8583192603458937  ,0.9401505522465662  ,0.7692455342886723  ,0.7272988576598467  ,0.6616579256654463  ,0.5881400868386466  ,0.7639079898008193  ,0.7245615570865658  ,0.6610082582910591  ,0.5885789482955702  ,0.6428435482772848   ,0.7262639565846731   ,0.8065436339213825   ,0.8510357172334251  ,0.6361035429748899    ,0.7271368637381332   ,0.8043781419860089   ,0.8414262781524562  ,2.507111563862903
 27 ,0.40329184875167656  ,0.24703496785217346  ,0.12662267973129243  ,0.06312144181416054   ,epl18_720p_CBR_750_na_na_50_max_F_             ,0.18414174650226564  ,0.4281285615263994   ,0.7192917816258946  ,0.9103187032670416  ,0.7793564349850707  ,0.6463085589298336  ,0.33543244486547696 ,0.35991636091012713 ,0.7734079276434107  ,0.6382731880125707  ,0.3336645337702743  ,0.3583700985350039  ,0.12579112390641878  ,0.2586475182739896   ,0.5314011600704022   ,0.7844962525462523  ,0.08215632259103772   ,0.2430167373562785   ,0.49132478404669355  ,0.69304118289632    ,4.760858886026021
 28 ,0.351194159165322    ,0.20016472464397753  ,0.10544249013764664  ,0.05518952169598119   ,epl11_720p_CBR_750_na_na_50_max_F_             ,0.19924032510730855  ,0.4266286727201882   ,0.6738121458851509  ,0.8797095202219696  ,0.7760035323610412  ,0.6015786649218747  ,0.36140765291158744 ,0.42655674266527793 ,0.7651951026017281  ,0.5947614673582555  ,0.36230485106927507 ,0.42645548527202826 ,0.12919587621116907  ,0.27482645810026124  ,0.46856684008568006  ,0.7538881263429268  ,0.08861502344611233   ,0.25623790843330885  ,0.44784168285405657  ,0.7179963243371545  ,6.716732054493853
 29 ,0.4205396090247559   ,0.2680305570113046   ,0.1723306148155373   ,0.10707004080437092   ,epl11_2160p_CBR_2600_na_na_50_max_F_           ,0.4111124087746013   ,0.6924215286110486   ,0.8151093488153354  ,0.9157062754224343  ,0.8071779057923804  ,0.7300551168917843  ,0.5611944591664579  ,0.49587098634022225 ,0.7981211347141766  ,0.7244404537941521  ,0.5598479590603008  ,0.4954737678039609  ,0.33366410624661663  ,0.5739852460720232   ,0.7389873912869342   ,0.8407904267338422  ,0.287453094464114     ,0.550070967442667    ,0.7146355298723318   ,0.8069650262195892  ,5.420441974551139
 30 ,0.22020567438893632  ,0.10195306542618611  ,0.05091997252416684  ,0.028409433841967282  ,epl16_540p_CBR_750_na_na_50_on_ST_             ,0.14486632699836086  ,0.3351428636069672   ,0.5770133805146631  ,0.8133292244717668  ,0.7192756245629963  ,0.5788749365583066  ,0.43662612228184766 ,0.5195475254057208  ,0.7160447436762228  ,0.5772104049981525  ,0.4409931987465449  ,0.5222970926047699  ,0.09278155244459484  ,0.15014019817669158  ,0.3430943372821163   ,0.6696515662482396  ,0.0577865326570987    ,0.14395956085567949  ,0.33689448075554     ,0.6567372569444277  ,16.732352622262567
 31 ,0.14497934233202062  ,0.06878106051211766  ,0.03529388413307227  ,0.021371163164180983  ,epl16_1080p_CBR_750_na_na_50_on_ST_            ,0.18653599422030245  ,0.4127860508324842   ,0.6075126243086049  ,0.7783556531089623  ,0.6895585579834961  ,0.6018270759551967  ,0.486654081409049   ,0.5260587129021873  ,0.6879789819724494  ,0.6001758787197663  ,0.48985867398635513 ,0.528649022417522   ,0.12107340270999616  ,0.24373855639522662  ,0.44500170103661557  ,0.6698534995097808  ,0.08635600232095668   ,0.23639099481952366  ,0.43891681012232836  ,0.657744195486792   ,31.343878079811557
 32 ,0.08098647444069815  ,0.03756853973593862  ,0.013890051696266842 ,0.006099103484565876  ,epl18_396p_CBR_300_na_na_25_on_ST_             ,0.04201774442657309  ,0.08062979422012104  ,0.15217882827402038 ,0.23364423598351652 ,0.5409407588806682  ,0.37161326955885077 ,0.24629061202816782 ,0.34612370591950314 ,0.5423585310979614  ,0.37047182824691427 ,0.24526657262257312 ,0.3444830749403775  ,0.059332557799327716 ,0.038194334119776095 ,0.0887868502508373   ,0.18655399340078813 ,0.026058132464746697  ,0.03449468582089416  ,0.08100725388102911  ,0.1640907705932651  ,74.60382833272094
 33 ,0.3045059478505538   ,0.21117799732694012  ,0.14342772056388745  ,0.10297631889157663   ,UCL2_1080p_CBR_2600_na_na_50_on_ST_            ,0.2931176539051888   ,0.646309635274586    ,0.8303261867673476  ,0.9150697843378616  ,0.7664190705914666  ,0.7591152057835769  ,0.5368720537930068  ,0.3237600119064489  ,0.7735128200881429  ,0.7568069050657888  ,0.5317940778457549  ,0.32199234253205467 ,0.1760577161023131   ,0.507241858652198    ,0.7595424157786185   ,0.846947182472064   ,0.15579860458494788   ,0.48439169579412067  ,0.7184194152857314   ,0.7630320113731155  ,27.603812672685848
 34 ,0.5158672068761561   ,0.3267849699670166   ,0.18161017457106224  ,0.06129580329234487   ,UCL10_1080p_CBR_6000_na_na_50_on_ST_           ,0.16368866703612947  ,0.5313726307566874   ,0.8373823709721394  ,0.9585358820918425  ,0.8301922523313349  ,0.762297780833299   ,0.5931471275015167  ,0.48111117209911264 ,0.8153680213286968  ,0.7556479849795416  ,0.5949531739117674  ,0.4832351512672241  ,0.11607362066349487  ,0.3639772249344581   ,0.6666569903229193   ,0.8413635022148416  ,0.09588261453704104   ,0.35679103148774155  ,0.635319805271945    ,0.7819103932996877  ,-23.076945809819403
 35 ,0.1919659936047212   ,0.08973225907331307  ,0.03674705689097816  ,0.00880722871251381   ,UCL10_1080p_CBR_750_na_na_50_max_F_            ,0.07351534543642853  ,0.23873506977637682  ,0.49373107182415293 ,0.7145932073963129  ,0.667015922047819   ,0.5529370258105907  ,0.4447523229746862  ,0.4654398044024961  ,0.6554472693820274  ,0.5538815829509341  ,0.4497516290115698  ,0.467591921485631   ,0.06733317669746401  ,0.12997752995026102  ,0.26450721485320977  ,0.5203188221920007  ,0.046284370993949574  ,0.1253925279793019   ,0.2515674963066341   ,0.47752015643510753 ,25.951750728237954
 36 ,0.4437836245789267   ,0.2776102180187582   ,0.14497598565176462  ,0.11626261544756135   ,UCL1_720p_CBR_6000_na_na_50_on_ST_             ,0.41706253547175137  ,0.5959915134607046   ,0.8097047883977765  ,0.9464933474685805  ,0.8320679390554456  ,0.7585810206897778  ,0.4415331943977187  ,0.4656298360553969  ,0.8264280527995517  ,0.7550863519755254  ,0.4409474024944449  ,0.46581707734411665 ,0.2688021947994597   ,0.43824661501718104  ,0.6579663416060794   ,0.8653777354654131  ,0.2417100149705098    ,0.43131761651582934  ,0.64504163004452     ,0.8456210918063014  ,2.8614535185510164
 37 ,0.30155560232324885  ,0.1553847402056226   ,0.0662037590068342   ,0.05577512585911265   ,UCL1_540p_CBR_1800_na_na_50_on_ST_             ,0.2502367325006288   ,0.38165811612680955  ,0.6003002412712067  ,0.8518623196542014  ,0.7741155390006074  ,0.5700483432192386  ,0.2757407113928645  ,0.4383343575221191  ,0.7697549997504658  ,0.5684169756316588  ,0.2757723274793663  ,0.4385784171602293  ,0.1391112070396107   ,0.21888543268650176  ,0.37483380548762185  ,0.7134420906366299  ,0.11200518487947736   ,0.2130435598214803   ,0.3663188736845535   ,0.6922253751233827  ,16.05333777489876
 38 ,0.422433544063643    ,0.3306940931730877   ,0.2716338242081176   ,0.22324997422198942   ,UCL2_2160p_CBR_12000_na_na_50_on_ST_           ,0.7808297369245278   ,0.8990353626227483   ,0.9499639262268526  ,0.9708576081894474  ,0.7873690257465046  ,0.8430218411541004  ,0.8306367219883475  ,0.6940988042249084  ,0.7858151935322343  ,0.8417419602840944  ,0.8290558577763845  ,0.693904237487445   ,0.7387140106768251   ,0.8521960978542991   ,0.9275081194020164   ,0.9456703020504376  ,0.7422036656356161    ,0.8507426389283089   ,0.9187217707689642   ,0.9241583557981228  ,13.543652198687003
 39 ,0.5067201601048495   ,0.34599332521391085  ,0.22860715621544736  ,0.1310087740545914    ,UCL10_2160p_CBR_12000_na_na_50_on_ST_          ,0.5828676736770818   ,0.7450538354991564   ,0.8882378201760385  ,0.9644986390560906  ,0.8267079543790582  ,0.7728887021767528  ,0.6723330366113394  ,0.5744066090388135  ,0.8189222160851509  ,0.7690869568440043  ,0.6728750170140213  ,0.5762085290435482  ,0.5617386935999064   ,0.6659466632976305   ,0.7860281230048717   ,0.8790698800561246  ,0.5753005453527996    ,0.6807897058635092   ,0.7923084806846551   ,0.8703475116919619  ,-8.777151167711654
 40 ,0.21564477569478072  ,0.12000600557487688  ,0.060155445218569664 ,0.022090865702356886  ,UCL10_2160p_CBR_2600_na_na_50_on_ST_           ,0.2277472339203531   ,0.4929862896271487   ,0.7348006188236583  ,0.8837952616940016  ,0.7742568134678356  ,0.707953812070152   ,0.576029455353782   ,0.5068427376298491  ,0.7662561465820551  ,0.706231844030759   ,0.578898547022471   ,0.5090516842735205  ,0.1994057619377385   ,0.3573836564762105   ,0.5608782437439496   ,0.7476354733650963  ,0.18818848956837142   ,0.35856407049006783  ,0.5492992369410092   ,0.7070182275166158  ,18.418578488293168
 41 ,0.1348845693159217   ,0.07335598142732665  ,0.03279415635368034  ,0.026850026322947987  ,UCL1_540p_CBR_1800_na_na_25_on_ST_             ,0.1566323237956578   ,0.2160234088959727   ,0.30863105470322705 ,0.4152461280783743  ,0.5738234235762542  ,0.39687301220575033 ,0.24414869516354382 ,0.4403723114843063  ,0.5746412064721467  ,0.39715239696281784 ,0.2442888079671971  ,0.44066811460059535 ,0.11161991468980532  ,0.1397269580059469   ,0.21190740049119425  ,0.34382604006558604 ,0.08423967147969127   ,0.13574285257445445  ,0.20818986292389344  ,0.3360395748904214  ,58.68070593701928
 42 ,0.22837842181697826  ,0.10817645019548332  ,0.04822864796339223  ,0.03966888974692473   ,UCL1_720p_CBR_750_na_na_50_max_F_              ,0.19564680673454657  ,0.2935548387009396   ,0.4629720306357194  ,0.701685640506719   ,0.6906206713295546  ,0.4329377465267034  ,0.24976164238814558 ,0.43660344748690627 ,0.6887014488785164  ,0.43313338173615595 ,0.2499129566211048  ,0.4368546421260866  ,0.13226459936231447  ,0.1864045122158699   ,0.29116908942981573  ,0.5609444224455583  ,0.10577029605721168   ,0.1819612923842308   ,0.284608419406973    ,0.5461195825670585  ,29.702809577089386
 43 ,0.0882182403730711   ,0.044503395099984536 ,0.021428322335462498 ,0.01369710410104559   ,UCL2_396p_CBR_750_na_na_25_max_F_              ,0.05285881081302121  ,0.11683432134111983  ,0.19841930235154698 ,0.29800005173407756 ,0.5235824285930031  ,0.287786876323544   ,0.1610192186497968  ,0.26182414181389513 ,0.5346382138863083  ,0.28867289267069174 ,0.16016873961423744 ,0.2605952821126775  ,0.03061874885609568  ,0.05183015878636219  ,0.12275600313696879  ,0.24150370383668485 ,0.01767000078263588   ,0.04835998206344432  ,0.11598808103859724  ,0.22860550802407043 ,71.61340286074027
